#{"t_start": 1787011359.127397, "env_id": "Humanoid-v4"}
r,l,t
11996.651103,1000,32329.389702
180.490113,32,32329.867094
12202.55557,1000,32344.799905
12175.535472,1000,32359.684011
12133.259532,1000,32374.579486
12244.130201,1000,32389.495439
12207.126763,1000,32404.414827
472.728515,89,32405.754503
586.963907,126,32407.637936
878.290277,145,32409.804567
502.675961,96,32411.236187
379.952896,68,32412.253561
384.250917,80,32413.460055
551.443209,111,32415.1093
11607.583498,1000,32429.988669
11981.553004,1000,32444.857419
11621.719158,1000,32459.734425
12250.218862,1000,32474.658844
12172.517345,1000,32489.57654
12231.637143,1000,32504.513927
12181.673765,1000,32519.4315
12227.354491,1000,32534.342232
12239.522746,1000,32549.311934
12074.191303,1000,32564.23466
359.387046,73,32565.327917
12144.670776,1000,32580.22971
12236.709564,1000,32595.188694
12230.051512,1000,32610.127614
12227.49974,1000,32625.083788
12303.343754,1000,32640.021112
12099.769068,1000,32654.977493
12270.305535,1000,32669.901424
12263.150139,1000,32684.865181
12164.000272,1000,32699.756278
12256.682071,1000,32714.713247
542.13123,95,32716.138712
11882.006035,1000,32731.078364
280.369991,51,32731.8425
542.451243,83,32733.079095
11888.347368,1000,32748.060903
11907.420098,1000,32762.989483
12059.250124,1000,32777.981849
580.454899,93,32779.388911
347.260623,60,32780.275406
12081.550934,1000,32795.198864
774.297747,105,32796.792859
11916.517955,1000,32811.677501
12329.673563,1000,32826.560099
12243.344506,1000,32841.525192
12318.032806,1000,32856.446542
12253.406034,1000,32871.330096
12136.061771,1000,32886.17955
393.362284,68,32887.192636
947.949205,174,32889.821711
11994.798234,1000,32904.667525
528.277576,91,32906.013448
427.583129,78,32907.175456
324.148622,66,32908.161656
374.018798,65,32909.127301
12178.191812,1000,32923.987638
345.000247,61,32924.894393
220.603408,41,32925.504285
11732.566801,1000,32940.415296
355.815112,67,32941.413573
11843.912669,1000,32956.315571
11785.394244,1000,32971.16969
496.907294,71,32972.223223
12177.241888,1000,32987.104951
12248.069689,1000,33001.942749
12288.176897,1000,33016.840559
12242.718494,1000,33031.688123
219.882275,43,33032.324037
12037.115575,1000,33047.253017
586.909545,100,33048.743288
266.69487,49,33049.469026
286.99659,49,33050.209005
12057.75532,1000,33065.051601
12282.408081,1000,33079.959327
12262.880596,1000,33094.850365
12220.009606,1000,33109.7227
567.670348,78,33110.878851
11998.02206,1000,33125.735077
12238.157366,1000,33140.697752
12355.068945,1000,33163.426429
187.844085,35,33163.924164
273.866384,50,33164.644088
12065.117604,1000,33179.447091
12128.707868,1000,33194.330804
12264.744629,1000,33209.215609
11869.560234,1000,33224.176975
986.694259,144,33226.314736
633.04427,111,33227.97048
11779.31661,1000,33242.92417
350.526096,62,33243.847636
288.243462,52,33244.628005
342.268106,61,33245.534005
557.624061,91,33246.894883
250.849656,48,33247.61564
402.218152,68,33248.636475
506.040954,85,33249.902139
11390.667252,1000,33264.836464
11742.115,1000,33279.765834
11687.780752,1000,33294.708562
389.13345,75,33295.832597
582.345281,119,33297.616774
352.711685,70,33298.659333
11749.999781,1000,33313.579484
303.864305,64,33314.536059
231.330416,50,33315.312688
339.048033,77,33316.480934
213.672066,45,33317.155881
303.237812,64,33318.11925
246.687616,54,33318.930225
274.007286,59,33319.812079
377.669125,71,33320.886544
329.103032,81,33322.093031
338.002465,65,33323.064341
664.582632,120,33324.864757
341.697926,75,33325.991857
302.32507,63,33326.932115
370.139971,74,33328.035845
245.809728,54,33328.835473
403.354187,83,33330.093905
615.060147,110,33331.73201
259.284826,57,33332.585628
11855.850317,1000,33347.529515
12095.600852,1000,33362.464884
12254.708089,1000,33377.4127
12235.867769,1000,33392.366828
12309.053335,1000,33407.304025
12193.942333,1000,33422.248492
12452.478302,1000,33437.232529
452.920602,81,33438.476683
383.957903,65,33439.447989
11756.104018,1000,33454.372454
152.502757,33,33454.860163
281.292746,53,33455.656708
481.814094,89,33456.980926
253.203543,55,33457.803237
336.535213,69,33458.843111
240.642827,47,33459.5415
384.18758,78,33460.731484
239.481563,47,33461.45244
511.911723,100,33462.948014
290.147217,60,33463.84298
315.520795,71,33464.903685
380.652819,75,33466.024508
273.106581,58,33466.89764
239.705606,51,33467.659534
359.239479,62,33468.586872
300.1631,56,33469.422833
1715.221956,265,33473.38388
264.8744,56,33474.23022
210.786735,42,33474.854274
624.345798,133,33476.850409
12110.030627,1000,33491.781757
12157.025669,1000,33506.740885
12081.096162,1000,33521.65395
444.280121,85,33522.922299
11210.183067,1000,33537.822493
12127.132068,1000,33552.676234
12356.330767,1000,33567.687915
12353.070288,1000,33582.639101
12320.299528,1000,33597.520706
382.027337,72,33598.591969
11794.40509,1000,33613.439968
844.658323,147,33615.631543
222.599854,43,33616.271477
461.983718,89,33617.598412
553.701549,103,33619.133919
394.36965,73,33620.22636
302.231327,59,33621.12967
312.854359,62,33622.057322
200.95979,38,33622.623324
336.166867,61,33623.519557
256.04986,48,33624.236062
275.713068,55,33625.061154
234.701396,44,33625.714513
329.420088,60,33626.601966
575.892066,106,33628.179353
241.472171,45,33628.849322
342.463663,64,33629.802604
358.849186,65,33630.789217
273.637415,49,33631.524187
339.692089,61,33632.43081
226.59326,41,33633.040816
349.730955,63,33633.973387
11876.629996,1000,33648.851454
12359.333238,1000,33663.68855
12349.296073,1000,33678.525183
12350.00359,1000,33693.433186
12376.892429,1000,33708.322958
12300.629182,1000,33723.191952
12417.05845,1000,33738.066271
12352.098511,1000,33752.979011
12246.667913,1000,33767.872699
12375.552117,1000,33782.724399
12286.605593,1000,33797.575777
12332.82153,1000,33812.468307
12310.020689,1000,33827.34321
12442.106766,1000,33842.266888
243.31788,39,33842.845213
12281.641135,1000,33857.80873
12374.161745,1000,33872.807237
12359.827158,1000,33887.793297
12415.627878,1000,33902.75763
12204.617567,1000,33917.716307
12334.723142,1000,33932.702381
12361.500521,1000,33947.682367
12471.288346,1000,33962.641761
12440.790719,1000,33977.612839
12330.71874,1000,33992.615726
12455.19861,1000,34007.589849
12420.552358,1000,34022.57855
12293.619536,1000,34037.539003
12334.170734,1000,34052.499668
12305.615385,1000,34067.453928
12333.546705,1000,34082.349139
12423.090189,1000,34097.267683
12447.681997,1000,34112.258677
257.459854,51,34113.026094
328.484079,59,34113.903702
408.125146,80,34115.108663
297.439211,59,34115.990244
242.067772,48,34116.715244
278.302252,54,34117.549577
201.478292,40,34118.140141
268.639027,53,34118.941116
250.972461,52,34119.716167
328.68045,61,34120.620039
430.596534,82,34121.860029
1058.151827,156,34124.186625
226.206299,45,34124.866621
265.574368,55,34125.694132
266.204081,52,34126.47476
263.89831,54,34127.290771
237.797314,50,34128.035854
249.345681,50,34128.787796
257.487972,50,34129.533067
161.819302,33,34130.027288
243.146328,49,34130.757243
260.822113,52,34131.541974
248.4034,51,34132.326482
261.13024,52,34133.097912
232.98817,49,34133.833777
376.173654,73,34134.922414
291.692447,56,34135.758544
351.813088,71,34136.816001
448.631192,82,34138.047615
288.814014,53,34138.851006
322.694892,64,34139.803314
572.81906,105,34141.365819
270.332746,57,34142.224097
392.269675,74,34143.332406
325.882212,63,34144.285771
377.422154,75,34145.406251
343.056547,77,34146.552237
234.606801,47,34147.256599
297.789806,59,34148.140604
392.226067,87,34149.436097
330.634912,56,34150.265506
486.433224,95,34151.696285
258.497357,47,34152.406992
11997.754842,1000,34167.322398
412.813931,73,34168.412018
763.747953,114,34170.138864
583.850013,101,34171.651858
582.99133,97,34173.099898
1556.662162,257,34176.926074
427.663131,75,34178.077544
476.439854,81,34179.289185
446.055303,74,34180.382462
768.02578,112,34182.072091
11916.283964,1000,34196.995103
12324.615911,1000,34211.902874
409.847091,59,34212.790213
12387.907813,1000,34227.672372
12352.506094,1000,34242.607383
12433.095827,1000,34257.51332
12282.979908,1000,34272.38448
586.919946,103,34273.922488
267.893634,47,34274.621822
634.065911,97,34276.080977
139.619504,27,34276.481393
845.962764,161,34278.892575
435.685479,84,34280.139913
12070.631073,1000,34295.063264
12427.82364,1000,34309.973921
12299.04062,1000,34324.813002
12426.49916,1000,34339.658914
12269.715967,1000,34354.550081
12384.048113,1000,34369.411101
12353.698222,1000,34384.292821
12460.485181,1000,34399.154105
12498.490886,1000,34414.034242
12300.851364,1000,34428.878576
12270.972125,1000,34443.711354
12296.867374,1000,34458.559054
12285.824049,1000,34473.440037
12419.314155,1000,34488.381996
12441.162452,1000,34503.570406
12501.336272,1000,34518.446566
415.93062,70,34519.496779
402.350655,75,34520.618016
12427.472086,1000,34535.574067
12465.372955,1000,34550.481755
12537.784627,1000,34565.361193
12468.424827,1000,34580.292142
12385.239764,1000,34595.228181
398.213687,82,34596.487615
12066.563898,1000,34611.403537
446.913205,79,34612.589178
530.210591,80,34613.793952
505.950045,95,34615.210546
394.598431,70,34616.245611
336.232437,57,34617.107353
12407.868944,1000,34632.002034
12268.251169,1000,34646.897657
215.723455,40,34647.492602
719.863464,122,34649.309151
162.695275,30,34649.76396
162.130321,30,34650.209234
551.293395,114,34651.913225
401.957336,76,34653.040755
393.71771,76,34654.207204
482.249971,86,34655.492263
171.118398,32,34655.968915
246.747395,45,34656.638977
161.352258,31,34657.101599
341.025483,62,34658.053924
445.142177,79,34659.228799
606.012733,103,34660.772111
272.220843,49,34661.520412
1249.279879,167,34664.003587
363.814548,66,34664.991136
270.529285,51,34665.741845
357.881225,62,34666.670162
453.237848,83,34667.919297
427.496984,73,34669.007491
618.834108,103,34670.549643
11968.285157,1000,34685.433733
337.064809,59,34686.311913
365.48454,68,34687.33422
524.934925,92,34688.710173
335.339585,64,34689.662079
487.406199,82,34690.888031
523.762717,108,34692.509155
494.267886,90,34693.844029
11619.861306,1000,34708.725996
12407.656074,1000,34723.673784
12364.869929,1000,34738.576188
12328.5416,1000,34753.48143
12377.865099,1000,34768.425838
224.886362,38,34768.990772
12469.627182,1000,34783.894552
12309.306099,1000,34798.736301
12031.219309,1000,34813.610589
405.753207,69,34814.645478
528.114865,93,34816.027589
12204.430594,1000,34830.891445
354.816437,62,34831.804789
570.158608,102,34833.33638
947.506662,139,34835.427742
789.523149,111,34837.073581
999.894075,187,34839.853371
527.011184,91,34841.242737
219.17449,40,34841.849208
958.277072,148,34844.054233
1084.836959,171,34846.617163
780.554208,155,34848.94245
494.65981,80,34850.132332
392.704752,70,34851.177224
11762.041895,1000,34866.045969
12276.748517,1000,34880.882675
320.363916,54,34881.687323
11919.236736,1000,34896.595306
1015.508409,172,34899.154251
324.457546,57,34900.001153
1136.987735,189,34902.848473
724.946091,139,34904.918328
12211.017748,1000,34919.781022
12312.527997,1000,34934.641078
12356.404938,1000,34949.548795
12540.912228,1000,34964.492129
12430.950208,1000,34979.350277
12426.126605,1000,34994.285528
12458.150865,1000,35009.16896
12479.434777,1000,35024.098294
12538.24102,1000,35038.976312
12503.11319,1000,35053.868592
12463.843456,1000,35068.742995
12477.29062,1000,35083.611787
12402.45757,1000,35098.554378
12537.946982,1000,35113.486094
12493.953709,1000,35128.442538
12536.38232,1000,35143.427179
12482.205247,1000,35158.405874
12453.327554,1000,35173.362264
12352.222202,1000,35188.337167
12422.083066,1000,35203.312307
12283.063283,1000,35218.286684
324.238183,54,35219.100748
440.672762,75,35220.229951
439.55718,78,35221.399835
488.379097,76,35222.534287
12107.177106,1000,35237.512478
12066.594188,1000,35252.49184
1135.223898,172,35255.06503
436.131013,83,35256.321
666.645858,115,35258.044097
231.229366,49,35258.769926
12067.169177,1000,35273.78135
485.52236,92,35275.180189
12077.438924,1000,35290.146998
11401.845515,1000,35305.101328
754.662448,144,35307.261315
556.322231,99,35308.74782
12064.627003,1000,35323.690178
12087.405708,1000,35338.64658
647.787422,115,35340.37681
1001.455038,174,35342.984779
265.054748,52,35343.759728
12069.182862,1000,35358.734668
12191.763594,1000,35373.698791
12040.36759,1000,35388.659508
644.614199,97,35390.148072
12213.464379,1000,35405.042972
12218.183137,1000,35419.963053
12377.263371,1000,35434.983937
12326.283059,1000,35449.876916
12167.103817,1000,35464.791217
12461.23622,1000,35479.66061
12508.837805,1000,35494.567241
12430.791124,1000,35509.45519
12442.606507,1000,35524.356977
124.085203,24,35524.714714
467.582709,83,35525.948264
117.961675,23,35526.291847
112.209951,22,35526.618664
11839.307766,1000,35541.554609
350.499406,62,35542.480408
12134.670187,1000,35557.382215
443.963461,79,35558.573941
379.702403,68,35559.586257
554.667261,96,35561.013022
600.874006,108,35562.624704
331.223315,61,35563.529942
600.869991,99,35565.019274
12070.694926,1000,35579.937963
11985.790377,1000,35594.834297
436.793674,80,35596.024598
12052.414371,1000,35610.955326
485.160088,78,35612.122629
12145.951638,1000,35627.010592
262.361093,50,35627.757565
329.126801,62,35628.685854
543.554145,93,35630.075877
473.091956,82,35631.299921
12492.143266,1000,35646.216769
12300.753241,1000,35661.133121
12498.694761,1000,35676.042204
12400.831827,1000,35690.996594
848.16404,113,35692.707118
12521.024571,1000,35707.656807
12471.76932,1000,35722.571926
405.077631,90,35723.93013
242.698898,54,35724.733417
301.573833,69,35725.772458
665.929812,145,35727.935646
383.810162,86,35729.250327
316.454236,66,35730.239543
355.660668,74,35731.349816
473.351379,100,35732.846528
11895.43838,1000,35747.810881
306.531744,74,35748.924808
475.837481,109,35750.545648
269.482075,61,35751.460591
204.882771,49,35752.19558
243.047105,55,35753.015624
343.868643,82,35754.254884
469.330443,97,35755.725514
158.214706,36,35756.285413
301.10662,59,35757.182788
361.974305,80,35758.383823
334.949178,78,35759.561992
390.30065,87,35760.86694
218.346266,52,35761.651935
240.593575,56,35762.488468
322.54083,69,35763.516073
319.881051,70,35764.565046
276.133592,62,35765.501816
307.819891,68,35766.513318
320.290186,71,35767.58165
321.985087,69,35768.633108
295.183454,69,35769.663387
384.112022,78,35770.836554
978.816614,174,35773.441446
260.348974,57,35774.293035
320.164461,69,35775.330586
247.928668,56,35776.165025
232.686782,54,35776.977949
323.89861,74,35778.081167
353.265295,83,35779.33723
214.27658,43,35779.981934
475.261538,92,35781.352771
466.955638,99,35782.849312
314.947496,57,35783.701022
1067.811416,156,35786.024304
804.702436,117,35787.776876
12302.712313,1000,35802.740976
89.266601,18,35803.008454
12531.260825,1000,35817.982801
222.68392,37,35818.553772
12574.566977,1000,35833.474657
296.976655,53,35834.269465
532.678412,91,35835.625373
524.24936,87,35836.921959
367.811822,66,35837.917906
653.249552,108,35839.533938
1174.945882,169,35842.062296
12012.781591,1000,35857.041316
235.800893,47,35857.745488
848.862137,129,35859.681667
429.604738,77,35860.834317
504.381411,80,35862.034239
489.721328,84,35863.290847
11798.55439,1000,35878.291946
12361.480474,1000,35893.255589
12546.654331,1000,35908.192334
12389.135316,1000,35923.151656
12355.549925,1000,35938.110256
187.769305,33,35938.609362
12392.381033,1000,35953.582071
478.990746,69,35954.616321
12493.667264,1000,35969.629083
12507.228403,1000,35984.556462
12456.894194,1000,35999.484378
12368.097712,1000,36014.44737
12339.038201,1000,36029.409467
12500.002006,1000,36044.320713
12554.371527,1000,36059.264979
12431.333085,1000,36074.170315
704.922565,91,36075.536175
559.040856,84,36076.795139
175.252844,31,36077.254089
793.345562,108,36078.860151
12593.412244,1000,36093.759639
12568.053646,1000,36108.660425
12396.320632,1000,36123.591251
431.215803,94,36124.988056
357.461903,76,36126.126056
800.67588,166,36128.619585
464.346164,85,36129.895452
12071.4135,1000,36144.803905
11691.946916,1000,36160.256562
244.358321,56,36161.096508
559.467884,117,36162.850639
427.858808,95,36164.266071
715.967167,142,36166.389731
12089.709918,1000,36181.267454
399.658042,87,36182.577395
377.103505,87,36183.908945
812.740938,169,36186.457742
228.115895,53,36187.258749
367.491165,69,36188.286489
528.241606,105,36189.853658
608.742354,119,36191.636133
